,customer_id,time_browse,time_Order,cate_most_browse,cate_most_Follow,cate_most_SavedCart,cate_most_Order,month_buy,month_Cart,month_active,week_buy,week_Cart,week_active,last_browse,last_SavedCart,last_Order,interval_buy,browse_not_buy,cart_not_buy,buy_again
27870,821541,,晚上,,,,Tea,,,,,,,,,68.0,,否,否,否
27871,534972,下午,,Tablet,,,,,,,,,,64.0,,,,是,是,未购买
27872,1115488,上午,,Digital Camera,,,,,,,,,,55.0,,,,是,是,未购买
27873,1468047,晚上,,Candy,,,,,,1.0,,,1.0,23.0,,,,是,是,未购买
27874,156366,下午,,Notebook,,,,,,,,,,66.0,,,,是,是,未购买
27875,336495,晚上,,Bed,,,,,,1.0,,,1.0,17.0,,,,是,是,未购买
27876,1502818,上午,,Coat,,,,,,,,,,32.0,,,,是,是,未购买
27877,317267,凌晨,,Digital Camera,,,,,,,,,,73.0,,,,是,是,未购买
27878,1570172,"上午,晚上",,Coat,,,,,,2.0,,,2.0,13.0,,,,是,是,未购买
27879,73127,下午,,Football,,,,,,,,,,37.0,,,,是,是,未购买
27880,336665,下午,,Digital Camera,,,,,,,,,,43.0,,,,是,是,未购买
27881,558709,中午,,Phone,,,,,,,,,,46.0,,,,是,是,未购买
27882,474258,上午,,Face Cream,,,,,,1.0,,,1.0,27.0,,,,是,是,未购买
27883,1565663,,,,Xbox,,,,,,,,,,,,,否,否,未购买
27884,506200,下午,,Tablet,,,,,,,,,,33.0,,,,是,是,未购买
27885,1285813,晚上,,Coat,,,,,,,,,,70.0,,,,是,是,未购买
27886,1146793,晚上,,Eye Shadow,,,,,,1.0,,,1.0,24.0,,,,是,是,未购买
27887,65462,中午,,Phone,,,,,,,,,,62.0,,,,是,是,未购买
27888,658260,晚上,,Electric Kettle,,,,,,,,,,46.0,,,,是,是,未购买
27889,1219029,上午,,Phone,,,,,,,,,,63.0,,,,是,是,未购买
27890,736714,中午,,Notebook,,,,,,,,,,61.0,,,,是,是,未购买
27891,943993,晚上,,Tea,,,,,,,,,,31.0,,,,是,是,未购买
27892,1456298,"凌晨,上午",,"Candy,Face Cream",,,,,,1.0,,,1.0,28.0,,,,是,是,未购买
27893,1039085,下午,,Milk Power,,,,,,,,,,34.0,,,,是,是,未购买
27894,610232,晚上,,Tea,,,,,,,,,,34.0,,,,是,是,未购买
27895,1280992,上午,,Facial Mask,,,,,,,,,,46.0,,,,是,是,未购买
27896,741276,晚上,,Phone,,,,,,,,,,55.0,,,,是,是,未购买
27897,892882,下午,,Jeans,,,,,,,,,,60.0,,,,是,是,未购买
27898,346662,下午,,Phone,,,,,,,,,,65.0,,,,是,是,未购买
27899,1284786,上午,,Phone,,,,,,,,,,54.0,,,,是,是,未购买
27900,963657,晚上,,Phone,,,,,,1.0,,,1.0,12.0,,,,是,是,未购买
27901,390883,中午,,Coat,,,,,,,,,,68.0,,,,是,是,未购买
27902,1605444,中午,,Coffee,,,,,,1.0,,,1.0,2.0,,,,是,是,未购买
27903,430367,下午,,Facial Essence,,,,,,,,,,65.0,,,,是,是,未购买
27904,487939,,下午,,,,Nut,,,,,,,,,71.0,,否,否,否
27905,1388944,晚上,,Coat,,,,,,,,,,64.0,,,,是,是,未购买
27906,165932,晚上,,Nut,,,,,,,,,,69.0,,,,是,是,未购买
27907,598187,上午,,Eye Shadow,,,,,,,,,,67.0,,,,是,是,未购买
27908,168356,晚上,,Perfume,,,,,,,,,,37.0,,,,是,是,未购买
27909,309078,,,,Rice Cooker,,,,,,,,,,,,,否,否,未购买
27910,738645,上午,,Phone,,,,,,,,,,63.0,,,,是,是,未购买
27911,590994,中午,,Phone,,,,,,,,,,45.0,,,,是,是,未购买
27912,1439749,上午,,Facial Essence,,,,,,,,,,45.0,,,,是,是,未购买
27913,873122,下午,,Tea,,,,,,1.0,,,1.0,12.0,,,,是,是,未购买
27914,325598,晚上,,Phone,,,,,,,,,,50.0,,,,是,是,未购买
27915,533635,凌晨,,Phone,,,,,,,,,,64.0,,,,是,是,未购买
27916,1459856,凌晨,,Phone,,,,,,,,,,50.0,,,,是,是,未购买
27917,1176540,上午,,Tablet,,,,,,,,,,42.0,,,,是,是,未购买
27918,1369220,上午,,Phone,,,,,,,,,,45.0,,,,是,是,未购买
27919,1265479,晚上,,Phone,,,,,,,,,,39.0,,,,是,是,未购买
27920,649142,上午,,Phone,,,,,,,,,,41.0,,,,是,是,未购买
27921,297559,上午,,Phone,,,,,,1.0,,,1.0,28.0,,,,是,是,未购买
27922,959782,上午,,Phone,,,,,,1.0,,,1.0,25.0,,,,是,是,未购买
27923,1139946,晚上,,Jeans,,,,,,1.0,,,1.0,6.0,,,,是,是,未购买
27924,942199,中午,,Makerup Water,,,,,,,,,,61.0,,,,是,是,未购买
27925,733653,下午,,Sofa,,,,,,1.0,,,1.0,8.0,,,,是,是,未购买
27926,699528,下午,,Phone,,,,,,1.0,,,1.0,7.0,,,,是,是,未购买
27927,86667,,,,Cookie,,,,,,,,,,,,,否,否,未购买
27928,343076,中午,,Phone,,,,,,1.0,,,1.0,2.0,,,,是,是,未购买
27929,1227444,上午,,Phone,,,,,,1.0,,,1.0,22.0,,,,是,是,未购买
27930,124575,上午,,Coat,,,,,,1.0,,,1.0,17.0,,,,是,是,未购买
27931,1227756,"上午,中午",,"Coat,Notebook",,,,,,1.0,,,1.0,1.0,,,,是,是,未购买
27932,91914,,晚上,,,,Coat,,,,,,,,,48.0,,否,否,否
27933,1495620,下午,,Milk Power,,,,,,,,,,57.0,,,,是,是,未购买
27934,911429,晚上,,Phone,,,,,,,,,,31.0,,,,是,是,未购买
27935,786279,上午,,Coat,,,,,,,,,,65.0,,,,是,是,未购买
27936,1197529,晚上,,Phone,,,,,,,,,,39.0,,,,是,是,未购买
27937,1240764,中午,,Ring,,,,,,,,,,44.0,,,,是,是,未购买
27938,600307,晚上,,Phone,,,,,,1.0,,,1.0,16.0,,,,是,是,未购买
27939,1599612,凌晨,,Phone,,,,,,,,,,72.0,,,,是,是,未购买
27940,1409121,,,,,,,,,1.0,,,1.0,,,,,否,否,未购买
27941,1432992,上午,,Tablet,,,,,,1.0,,,1.0,3.0,,,,是,是,未购买
27942,271370,晚上,,Facial Moisturizer,,,,,,1.0,,,1.0,11.0,,,,是,是,未购买
27943,247052,上午,,Phone,,,,,,,,,,66.0,,,,是,是,未购买
27944,696371,下午,,Tablet,,,,,,,,,,32.0,,,,是,是,未购买
27945,1441960,上午,,Bed,,,,,,,,,,56.0,,,,是,是,未购买
27946,619200,下午,,Face Cream,,,,,,1.0,,,1.0,6.0,,,,是,是,未购买
27947,882217,晚上,,Induction Cooker,,,,,,1.0,,,1.0,6.0,,,,是,是,未购买
27948,174798,中午,,Facial Mask,,,,,,1.0,,,1.0,15.0,,,,是,是,未购买
27949,901968,下午,,Milk,,,,,,,,,,69.0,,,,是,是,未购买
27950,894070,下午,,Bracelet,,,,,,,,,,52.0,,,,是,是,未购买
27951,1528962,上午,,Phone,,,,,,1.0,,,1.0,5.0,,,,是,是,未购买
27952,1287295,下午,,Coat,,,,,,,,,,46.0,,,,是,是,未购买
27953,712458,晚上,,Milk,,,,,,,,,,73.0,,,,是,是,未购买
27954,608471,,下午,,,,Sofa,1.0,,1.0,,,1.0,,,11.0,,否,否,否
27955,805463,晚上,,Phone,,,,,,,,,,65.0,,,,是,是,未购买
27956,266752,下午,,Coat,,,,,,,,,,31.0,,,,是,是,未购买
27957,589709,下午,,Coat,,,,,,,,,,53.0,,,,是,是,未购买
27958,1527805,下午,,Coat,,,,,,2.0,,,2.0,13.0,,,,是,是,未购买
27959,459585,晚上,,Candy,,,,,,1.0,,,1.0,16.0,,,,是,是,未购买
27960,181253,上午,,Phone,,,,,,1.0,,,1.0,7.0,,,,是,是,未购买
27961,1129270,下午,,Notebook,,,,,,1.0,,,1.0,6.0,,,,是,是,未购买
27962,187746,中午,,Phone,,,,,,,,,,66.0,,,,是,是,未购买
27963,499365,晚上,,Phone,,,,,,1.0,,,1.0,28.0,,,,是,是,未购买
27964,855782,中午,,Coat,,,,,,,,,,49.0,,,,是,是,未购买
27965,1029464,下午,,Coat,,,,,,1.0,,,1.0,16.0,,,,是,是,未购买
27966,1322622,,下午,,,,Necklace,1.0,,1.0,,,1.0,,,25.0,,否,否,否
27967,794696,晚上,,Phone,,,,,,,,,,34.0,,,,是,是,未购买
27968,785665,中午,,Digital Camera,,,,,,,,,,43.0,,,,是,是,未购买
27969,662299,下午,,Face Cream,,,,,,,,,,59.0,,,,是,是,未购买
27970,1285544,,,,Facial Essence,,,,,,,,,,,,,否,否,未购买
27971,625394,"中午,下午",,Tablet,,,,,,2.0,,,2.0,27.0,,,,是,是,未购买
27972,830831,晚上,,Tablet,,,,,,,,,,73.0,,,,是,是,未购买
27973,131947,,晚上,,,,Facial Essence,,,,,,,,,46.0,,否,否,否
27974,271687,晚上,,Xbox,,,,,,,,,,65.0,,,,是,是,未购买
27975,1570315,晚上,,Coat,,,,,,,,,,64.0,,,,是,是,未购买
27976,24612,晚上,,Phone,,,,,,1.0,,,1.0,24.0,,,,是,是,未购买
27977,1261280,上午,,Tea,,,,,,1.0,,,1.0,25.0,,,,是,是,未购买
27978,1207926,下午,,Phone,,,,,,1.0,,,1.0,25.0,,,,是,是,未购买
27979,1017116,晚上,,Xbox,,,,,,,,,,72.0,,,,是,是,未购买
27980,1194957,凌晨,,Bed,,,,,,1.0,,,1.0,23.0,,,,是,是,未购买
27981,777978,上午,,Phone,,,,,,,,,,72.0,,,,是,是,未购买
27982,1167927,晚上,,Phone,,,,,,1.0,,,1.0,10.0,,,,是,是,未购买
27983,209305,上午,,Facial Essence,,,,,,,,,,39.0,,,,是,是,未购买
27984,652167,"下午,晚上",,"Eye Shadow,Phone",,,,,,,,,,32.0,,,,是,是,未购买
27985,942734,晚上,,Notebook,,,,,,,,,,64.0,,,,是,是,未购买
27986,1491434,凌晨,,Digital Camera,,,,,,,,,,70.0,,,,是,是,未购买
27987,668261,"上午,晚上",,Coat,,,,,,2.0,,,2.0,9.0,,,,是,是,未购买
27988,1130012,中午,,Coat,,,,,,,,,,71.0,,,,是,是,未购买
27989,4175,晚上,,Sunscreen Cream,,,,,,,,,,54.0,,,,是,是,未购买
27990,1010114,,,,Necklace,,,,,1.0,,,1.0,,,,,否,否,未购买
27991,543290,"凌晨,上午",,Notebook,,,,,,1.0,,,1.0,27.0,,,,是,是,未购买
27992,426411,,中午,,,,Tea,1.0,,1.0,,,1.0,,,14.0,,否,否,否
27993,393583,上午,,Light,,,,,,1.0,,,1.0,26.0,,,,是,是,未购买
27994,716178,晚上,,Lipstick,,,,,,,,,,72.0,,,,是,是,未购买
27995,586202,晚上,,Face Cream,,,,,,,,,,32.0,,,,是,是,未购买
27996,1322280,晚上,,Tablet,,,,,,,,,,54.0,,,,是,是,未购买
27997,518151,晚上,,Xbox,,,,,,1.0,,,1.0,1.0,,,,是,是,未购买
27998,503135,下午,,Facial Moisturizer,,,,,,1.0,,,1.0,21.0,,,,是,是,未购买
27999,174270,晚上,,Notebook,,,,,,1.0,,,1.0,7.0,,,,是,是,未购买
28000,294376,,,,,,,,,1.0,,,1.0,,,,,否,否,未购买
28001,933234,晚上,,"Jeans,Phone",,,,,,1.0,,,1.0,27.0,,,,是,是,未购买
28002,418674,晚上,,Phone,,,,,,,,,,67.0,,,,是,是,未购买
28003,1038605,上午,,Refrigerator,,,,,,1.0,,,1.0,12.0,,,,是,是,未购买
28004,208333,晚上,,Phone,,,,,,,,,,43.0,,,,是,是,未购买
28005,156661,上午,,Necklace,,,,,,1.0,,,1.0,3.0,,,,是,是,未购买
28006,385343,下午,,Jeans,,,,,,1.0,,,1.0,6.0,,,,是,是,未购买
28007,327839,晚上,,Induction Cooker,,,,,,,,,,38.0,,,,是,是,未购买
28008,601959,下午,,Air Conditioner,,,,,,,,,,45.0,,,,是,是,未购买
28009,1334028,中午,,Phone,,,,,,,,,,49.0,,,,是,是,未购买
28010,251736,下午,,Phone,,,,,,,,,,57.0,,,,是,是,未购买
28011,374102,"凌晨,上午,晚上",,"Coat,Notebook,Phone",,,,,,1.0,,,1.0,20.0,,,,是,是,未购买
28012,333044,上午,,Chocolate,,,,,,,,,,50.0,,,,是,是,未购买
28013,183199,中午,,Eye Shadow,,,,,,,,,,47.0,,,,是,是,未购买
28014,465819,晚上,,Digital Camera,,,,,,,,,,68.0,,,,是,是,未购买
28015,902052,,晚上,,,,Eye Shadow,,,,,,,,,31.0,,否,否,否
28016,209533,凌晨,,Foundation Make-up,,,,,,,,,,36.0,,,,是,是,未购买
28017,1299611,下午,,Makerup Water,,,,,,1.0,,,1.0,7.0,,,,是,是,未购买
28018,1201938,上午,,Lipstick,,,,,,1.0,,,1.0,22.0,,,,是,是,未购买
28019,206895,"中午,晚上",,Phone,,,,,,2.0,,,2.0,1.0,,,,是,是,未购买
28020,1255594,上午,,Phone,,,,,,,,,,39.0,,,,是,是,未购买
28021,1228315,上午,,Digital Camera,,,,,,1.0,,,1.0,22.0,,,,是,是,未购买
28022,286084,中午,,Notebook,,,,,,1.0,,,1.0,22.0,,,,是,是,未购买
28023,1235057,,晚上,,,,Facial Moisturizer,,,,,,,,,32.0,,否,否,否
28024,711785,中午,,Eye Shadow,,,,,,,,,,71.0,,,,是,是,未购买
28025,590582,晚上,,Coat,,,,,,,,,,72.0,,,,是,是,未购买
28026,1369475,晚上,,Phone,,,,,,,,,,72.0,,,,是,是,未购买
28027,1147431,,下午,,,,Face Cream,1.0,,1.0,,,1.0,,,30.0,,否,否,否
28028,3884,晚上,,Tablet,,,,,,,,,,57.0,,,,是,是,未购买
28029,198749,凌晨,,Tea,,,,,,,,,,40.0,,,,是,是,未购买
28030,1193849,上午,,Notebook,,,,,,1.0,,,1.0,6.0,,,,是,是,未购买
28031,902155,下午,,Notebook,,,,,,,,,,51.0,,,,是,是,未购买
28032,1388209,,,,,Phone,,,1.0,1.0,,1.0,1.0,,6.0,,,否,否,未购买
28033,1438057,下午,,Phone,,,,,,,,,,44.0,,,,是,是,未购买
28034,1171676,中午,,Phone,,,,,,1.0,,,1.0,10.0,,,,是,是,未购买
28035,88837,下午,,Perfume,,,,,,,,,,45.0,,,,是,是,未购买
28036,128148,中午,,Foundation Make-up,,,,,,1.0,,,1.0,5.0,,,,是,是,未购买
28037,123145,晚上,,Phone,,,,,,,,,,73.0,,,,是,是,未购买
28038,175066,凌晨,,Digital Camera,,,,,,,,,,50.0,,,,是,是,未购买
28039,731065,晚上,,Coat,,,,,,1.0,,,1.0,0.0,,,,是,是,未购买
28040,1237352,下午,,Phone,,,,,,,,,,46.0,,,,是,是,未购买
28041,1582499,,凌晨,,,,Coat,,,,,,,,,68.0,,否,否,否
28042,278316,中午,,Phone,,,,,,,,,,54.0,,,,是,是,未购买
28043,276200,晚上,,Perfume,,,,,,1.0,,,1.0,26.0,,,,是,是,未购买
28044,1121543,中午,凌晨,Notebook,,,Candy,,,1.0,,,1.0,30.0,,66.0,,是,是,否
28045,1547709,凌晨,,Coat,,,,,,,,,,68.0,,,,是,是,未购买
28046,301779,,,,,,,,,,,,,,,,,否,否,未购买
28047,798127,中午,,Phone,,,,,,,,,,69.0,,,,是,是,未购买
28048,27932,中午,,Phone,,,,,,,,,,62.0,,,,是,是,未购买
28049,354414,晚上,,Phone,,,,,,,,,,43.0,,,,是,是,未购买
28050,19289,晚上,,Phone,,,,,,,,,,33.0,,,,是,是,未购买
28051,184993,"下午,晚上",,"Coat,Phone",,,,,,,,,,58.0,,,,是,是,未购买
28052,746321,晚上,,Lipstick,,,,,,1.0,,,1.0,25.0,,,,是,是,未购买
28053,444718,晚上,,Face Cream,,,,,,,,,,67.0,,,,是,是,未购买
28054,1256490,晚上,,Phone,,,,,,,,,,60.0,,,,是,是,未购买
28055,752686,晚上,,Phone,,,,,,,,,,73.0,,,,是,是,未购买
28056,1322185,晚上,,Face Cream,,,,,,,,,,53.0,,,,是,是,未购买
28057,730986,晚上,,Air Conditioner,,,,,,1.0,,,1.0,10.0,,,,是,是,未购买
28058,855865,上午,,Lipstick,,,,,,,,,,36.0,,,,是,是,未购买
28059,449865,中午,,Coat,,,,,,,,,,53.0,,,,是,是,未购买
28060,999515,晚上,,Phone,,,,,,1.0,,,1.0,12.0,,,,是,是,未购买
28061,880886,中午,,Phone,,,,,,1.0,,,1.0,13.0,,,,是,是,未购买
28062,286473,晚上,,Tablet,,,,,,,,,,52.0,,,,是,是,未购买
28063,1036736,中午,,Tablet,,,,,,1.0,,,1.0,9.0,,,,是,是,未购买
28064,1186820,下午,,Coat,,,,,,,,,,73.0,,,,是,是,未购买
28065,988037,"凌晨,下午",,"Candy,Phone",,,,,,,,,,67.0,,,,是,是,未购买
28066,609276,晚上,,Facial Moisturizer,,,,,,1.0,,,1.0,12.0,,,,是,是,未购买
28067,1254613,,,,,Tea,,,1.0,1.0,,1.0,1.0,,1.0,,,否,否,未购买
28068,1075012,上午,,Phone,,,,,,,,,,67.0,,,,是,是,未购买
28069,778176,,,,Eye Shadow,,,,,1.0,,,1.0,,,,,否,否,未购买
28070,777828,晚上,,Coat,,,,,,1.0,,,1.0,14.0,,,,是,是,未购买
28071,612060,下午,,Phone,,,,,,,,,,71.0,,,,是,是,未购买
28072,944092,,,,Facial Essence,,,,,,,,,,,,,否,否,未购买
28073,975177,晚上,,Phone,,,,,,,,,,48.0,,,,是,是,未购买
28074,1485041,中午,,Foundation Make-up,,,,,,,,,,49.0,,,,是,是,未购买
28075,753912,凌晨,,Badminton,,,,,,,,,,39.0,,,,是,是,未购买
28076,1152365,上午,,Football,,,,,,,,,,49.0,,,,是,是,未购买
28077,1416663,中午,,Xbox,,,,,,1.0,,,1.0,17.0,,,,是,是,未购买
28078,718264,"凌晨,晚上",,"Foundation Make-up,Notebook",,,,,,,,,,32.0,,,,是,是,未购买
28079,896071,晚上,,Digital Camera,,,,,,,,,,73.0,,,,是,是,未购买
28080,715217,中午,,Coat,,,,,,,,,,42.0,,,,是,是,未购买
28081,945292,上午,,Phone,,,,,,,,,,51.0,,,,是,是,未购买
28082,943117,上午,,Phone,,,,,,,,,,38.0,,,,是,是,未购买
28083,415559,中午,,Coat,,,,,,,,,,55.0,,,,是,是,未购买
28084,928008,中午,,Phone,,,,,,,,,,31.0,,,,是,是,未购买
28085,1242456,,下午,,,,Sweater,,,,,,,,,36.0,,否,否,否
28086,1014313,晚上,,Bed,,,,,,,,,,43.0,,,,是,是,未购买
28087,826334,"凌晨,上午",,"Coat,Tea",,,,,,1.0,,,1.0,4.0,,,,是,是,未购买
28088,42032,下午,,Candy,,,,,,,,,,43.0,,,,是,是,未购买
28089,733652,,,,Phone,,,,,1.0,,,1.0,,,,,否,否,未购买
28090,390108,下午,,Football,,,,,,1.0,,,1.0,17.0,,,,是,是,未购买
28091,671980,下午,,"Notebook,Phone",,,,,,1.0,,,1.0,22.0,,,,是,是,未购买
28092,1267932,上午,,Face Cream,,,,,,1.0,,,1.0,3.0,,,,是,是,未购买
28093,183329,上午,,Lipstick,,,,,,,,,,38.0,,,,是,是,未购买
28094,1294791,,中午,,,,Induction Cooker,1.0,,1.0,1.0,,1.0,,,0.0,,否,否,否
28095,1311588,上午,,Coat,,,,,,,,,,60.0,,,,是,是,未购买
28096,765749,下午,,Tea,,,,,,,,,,51.0,,,,是,是,未购买
28097,318088,晚上,,"Digital Camera,Perfume,Phone",,,,,,2.0,,,2.0,9.0,,,,是,是,未购买
28098,42106,上午,,Cookie,,,,,,1.0,,,1.0,10.0,,,,是,是,未购买
28099,263046,"上午,晚上",,"Coat,Phone",,,,,,,,,,55.0,,,,是,是,未购买
28100,367873,上午,,Football,,,,,,1.0,,,1.0,11.0,,,,是,是,未购买
28101,1599667,晚上,,Cookie,,,,,,,,,,73.0,,,,是,是,未购买
28102,736718,上午,,Phone,,,,,,1.0,,,1.0,25.0,,,,是,是,未购买
28103,98371,中午,,Phone,,,,,,,,,,63.0,,,,是,是,未购买
28104,78993,晚上,,Tablet,,,,,,,,,,71.0,,,,是,是,未购买
28105,1054091,晚上,,Phone,,,,,,1.0,,,1.0,8.0,,,,是,是,未购买
28106,506880,晚上,,Phone,,,,,,,,,,65.0,,,,是,是,未购买
28107,1231609,下午,,Coat,,,,,,,,,,67.0,,,,是,是,未购买
28108,1202379,"上午,中午,下午",,"Coat,Sofa,Xbox",,,,,,,,,,43.0,,,,是,是,未购买
28109,837365,上午,,Badminton,,,,,,,,,,48.0,,,,是,是,未购买
28110,873090,上午,,Coat,,,,,,,,,,71.0,,,,是,是,未购买
28111,1322470,上午,,Coat,,,,,,,,,,62.0,,,,是,是,未购买
28112,1172617,上午,,Phone,,,,,,1.0,,,1.0,16.0,,,,是,是,未购买
28113,1324134,上午,,Phone,,,,,,,,,,60.0,,,,是,是,未购买
28114,1286102,下午,,Candy,,,,,,1.0,,,1.0,2.0,,,,是,是,未购买
28115,51547,下午,,Foundation Make-up,,,,,,,,,,63.0,,,,是,是,未购买
28116,1048936,,下午,,,,Sport Suit,,,,,,,,,42.0,,否,否,否
28117,795585,下午,,Notebook,,,,,,,,,,43.0,,,,是,是,未购买
28118,420485,晚上,,Candy,,,,,,,,,,69.0,,,,是,是,未购买
28119,1545323,,中午,,,,Sunscreen Cream,1.0,,1.0,,,1.0,,,20.0,,否,否,否
28120,689077,上午,,Phone,,,,,,,,,,71.0,,,,是,是,未购买
28121,563380,晚上,,Cookie,,,,,,1.0,,,1.0,15.0,,,,是,是,未购买
28122,521352,"中午,下午",,Face Cream,,,,,,1.0,,,1.0,6.0,,,,是,是,未购买
28123,1309790,晚上,,Tablet,,,,,,,,,,54.0,,,,是,是,未购买
28124,454023,,,,,,,,,1.0,,,1.0,,,,,否,否,未购买
28125,455852,晚上,,Cookie,,,,,,1.0,,,1.0,2.0,,,,是,是,未购买
28126,1185158,晚上,,Coat,,,,,,1.0,,,1.0,15.0,,,,是,是,未购买
28127,1603133,"上午,下午",,"Facial Essence,Perfume",,,,,,1.0,,,1.0,23.0,,,,是,是,未购买
28128,390651,中午,,Tea,,,,,,,,,,63.0,,,,是,是,未购买
28129,919228,晚上,,Tablet,,,,,,1.0,,,1.0,21.0,,,,是,是,未购买
28130,432637,下午,,Eye Shadow,,,,,,,,,,69.0,,,,是,是,未购买
28131,741422,下午,,Pants,,,,,,1.0,,,1.0,5.0,,,,是,是,未购买
28132,144573,上午,,Refrigerator,,,,,,1.0,,,1.0,7.0,,,,是,是,未购买
28133,1290670,晚上,,Face Cream,,,,,,1.0,,,1.0,29.0,,,,是,是,未购买
28134,1392570,上午,,Facial Essence,,,,,,,,,,65.0,,,,是,是,未购买
28135,1439553,中午,,Bed,,,,,,,,,,64.0,,,,是,是,未购买
28136,188739,下午,,Tablet,,,,,,1.0,,,1.0,11.0,,,,是,是,未购买
28137,636229,下午,,Phone,,,,,,,,,,39.0,,,,是,是,未购买
28138,1299502,下午,,Notebook,,,,,,,,,,71.0,,,,是,是,未购买
28139,1288476,下午,,Induction Cooker,,,,,,,,,,49.0,,,,是,是,未购买
28140,65432,下午,,Phone,,,,,,,,,,56.0,,,,是,是,未购买
28141,1427661,晚上,,Tea,,,,,,,,,,51.0,,,,是,是,未购买
28142,908354,晚上,,Notebook,,,,,,1.0,,,1.0,8.0,,,,是,是,未购买
28143,950255,上午,,Candy,,,,,,1.0,,,1.0,9.0,,,,是,是,未购买
28144,1216999,,下午,,,,Bracelet,,,,,,,,,71.0,,否,否,否
28145,147362,下午,,Coat,,,,,,,,,,68.0,,,,是,是,未购买
28146,1560418,晚上,,Digital Camera,,,,,,,,,,32.0,,,,是,是,未购买
28147,224008,晚上,,Notebook,,,,,,,,,,59.0,,,,是,是,未购买
28148,1476317,,上午,,,,Phone,,,,,,,,,65.0,,否,否,否
28149,36045,,晚上,,,,Tea,,,,,,,,,66.0,,否,否,否
28150,73984,晚上,,Digital Camera,,,,,,1.0,,,1.0,10.0,,,,是,是,未购买
28151,1466542,,,,,Facial Essence,,,1.0,1.0,,1.0,1.0,,3.0,,,否,否,未购买
28152,317659,晚上,,Phone,,,,,,1.0,,,1.0,21.0,,,,是,是,未购买
28153,151447,中午,,Tablet,,,,,,1.0,,,1.0,21.0,,,,是,是,未购买
28154,913032,上午,,Coat,,,,,,,,,,40.0,,,,是,是,未购买
28155,1060791,晚上,,Basketball,,,,,,,,,,48.0,,,,是,是,未购买
28156,69738,"下午,晚上",,"Coat,Face Cream",,,,,,1.0,,,1.0,27.0,,,,是,是,未购买
28157,693034,上午,,Facial Moisturizer,,,,,,,,,,38.0,,,,是,是,未购买
28158,809286,晚上,,Phone,,,,,,,,,,70.0,,,,是,是,未购买
28159,1237246,中午,,Coat,,,,,,,,,,53.0,,,,是,是,未购买
28160,806106,上午,,Coat,,,,,,1.0,,,1.0,0.0,,,,是,是,未购买
28161,902705,晚上,,Coat,,,,,,,,,,33.0,,,,是,是,未购买
28162,1457330,上午,,Air Conditioner,,,,,,,,,,38.0,,,,是,是,未购买
28163,272463,中午,,Candy,,,,,,,,,,49.0,,,,是,是,未购买
28164,1277390,下午,,Coat,,,,,,,,,,57.0,,,,是,是,未购买
28165,899066,上午,,Phone,,,,,,,,,,67.0,,,,是,是,未购买
28166,1334227,下午,,Washing Machine,,,,,,1.0,,,1.0,30.0,,,,是,是,未购买
28167,368661,,,,,,,,,,,,,,,,,否,否,未购买
28168,549327,,,,Bed,,,,,1.0,,,1.0,,,,,否,否,未购买
28169,143477,,下午,,,,Coat,1.0,,1.0,,,1.0,,,19.0,,否,否,否
28170,241675,,上午,,,,Necklace,1.0,,1.0,,,1.0,,,8.0,,否,否,否
28171,915024,上午,,Facial Mask,,,,,,1.0,,,1.0,3.0,,,,是,是,未购买
28172,981036,下午,,Phone,,,,,,,,,,60.0,,,,是,是,未购买
28173,338963,,下午,,,,Light,,,,,,,,,67.0,,否,否,否
28174,126210,下午,,Foundation Make-up,,,,,,,,,,67.0,,,,是,是,未购买
28175,1044586,下午,,Sofa,,,,,,1.0,,,1.0,8.0,,,,是,是,未购买
28176,366349,中午,,Facial Moisturizer,,,,,,1.0,,,1.0,28.0,,,,是,是,未购买
28177,1448235,晚上,,Foundation Make-up,,,,,,,,,,34.0,,,,是,是,未购买
28178,220230,"上午,下午",,"Facial Essence,Notebook",,,,,,2.0,,,2.0,25.0,,,,是,是,未购买
28179,1496419,,,,,,,,,,,,,,,,,否,否,未购买
28180,629201,上午,,Phone,,,,,,,,,,43.0,,,,是,是,未购买
28181,1086326,晚上,,Sofa,,,,,,1.0,,,1.0,25.0,,,,是,是,未购买
28182,1098706,凌晨,,Phone,,,,,,,,,,67.0,,,,是,是,未购买
28183,1078302,中午,,Facial Moisturizer,,,,,,1.0,,,1.0,6.0,,,,是,是,未购买
28184,142479,晚上,,Coat,,,,,,,,,,50.0,,,,是,是,未购买
28185,1565508,下午,,Xbox,,,,,,,,,,47.0,,,,是,是,未购买
28186,1329269,晚上,,Phone,,,,,,,,,,39.0,,,,是,是,未购买
28187,1551112,晚上,,Bed,,,,,,1.0,,,1.0,13.0,,,,是,是,未购买
28188,557162,晚上,,Candy,,,,,,,,,,36.0,,,,是,是,未购买
28189,301493,"上午,中午,下午",,Phone,,,,,,2.0,,,2.0,29.0,,,,是,是,未购买
28190,90089,晚上,,Phone,,,,,,1.0,,,1.0,5.0,,,,是,是,未购买
28191,1546673,"上午,下午",,Coat,,,,,,,,,,50.0,,,,是,是,未购买
28192,992912,上午,,Refrigerator,,,,,,1.0,,,1.0,8.0,,,,是,是,未购买
28193,1115760,下午,,Lipstick,,,,,,1.0,,,1.0,25.0,,,,是,是,未购买
28194,945100,晚上,,Electric Kettle,,,,,,1.0,,,1.0,14.0,,,,是,是,未购买
28195,554758,中午,,Refrigerator,,,,,,,,,,56.0,,,,是,是,未购买
